audit_idx,audit_dir,date,surface,slug,title,concern,file,start_line,end_line
20,"2026-08-16-21-m14-pre-release","","performance","compose-insert-pair-quadratic-dedup","Compose deduplicates mapping keys with a linear scan of deep Value comparisons, then discards the work and deduplicates again via the indexed Mapping","critical","crates/yamalgam-compose/src/lib.rs",136,142
20,"2026-08-16-21-m14-pre-release","","performance","scanner-scalar-flags-multi-pass","scalar_content_flags makes four full passes over every scalar's text","significant","crates/yamalgam-scanner/src/scanner.rs",3144,3149
20,"2026-08-16-21-m14-pre-release","","performance","scanner-scalar-flags-multi-pass","scalar_content_flags makes four full passes over every scalar's text","significant","crates/yamalgam-scanner/src/scanner.rs",3169,3186
20,"2026-08-16-21-m14-pre-release","","performance","quoted-scalar-builds-then-discards-string","Quoted scalar scanning allocates and fills a String char-by-char, then throws it away on the zero-copy path","significant","crates/yamalgam-scanner/src/scanner.rs",2426,2427
20,"2026-08-16-21-m14-pre-release","","performance","quoted-scalar-builds-then-discards-string","Quoted scalar scanning allocates and fills a String char-by-char, then throws it away on the zero-copy path","significant","crates/yamalgam-scanner/src/scanner.rs",2667,2686
20,"2026-08-16-21-m14-pre-release","","performance","layout-index-double-hash-and-per-node-vec","LayoutIndex::build hashes each integer node key twice with SipHash and allocates a Vec per node plus a scratch Vec per traversal step","moderate","crates/yamalgam-cst/src/layout.rs",236,249
20,"2026-08-16-21-m14-pre-release","","performance","layout-index-double-hash-and-per-node-vec","LayoutIndex::build hashes each integer node key twice with SipHash and allocates a Vec per node plus a scratch Vec per traversal step","moderate","crates/yamalgam-cst/src/layout.rs",220,221
20,"2026-08-16-21-m14-pre-release","","performance","cst-to-text-no-capacity","CstNode::to_text grows a String from zero although the exact output length is already known","moderate","crates/yamalgam-cst/src/lib.rs",198,208
20,"2026-08-16-21-m14-pre-release","","performance","mapping-scalar-index-unconditional","Mapping builds a hash index on the first indexable insert regardless of size, and its benchmark never covers the small maps that dominate real YAML","moderate","crates/yamalgam-core/src/value.rs",216,241
20,"2026-08-16-21-m14-pre-release","","performance","compose-anchor-deep-clone","Anchors deep-clone their subtree at definition and again at every alias expansion","moderate","crates/yamalgam-compose/src/lib.rs",704,712
20,"2026-08-16-21-m14-pre-release","","performance","compose-anchor-deep-clone","Anchors deep-clone their subtree at definition and again at every alias expansion","moderate","crates/yamalgam-compose/src/lib.rs",601,601
20,"2026-08-16-21-m14-pre-release","","performance","resource-limits-clone-not-copy","ResourceLimits is 144 bytes of pure Copy fields but derives only Clone, and is embedded by value at three pipeline stages","advisory","crates/yamalgam-core/src/loader.rs",260,261
20,"2026-08-16-21-m14-pre-release","","performance","no-inline-on-cross-crate-accessors","Library crates carry no #[inline] attributes and rely on a thin-LTO profile that downstream crates.io consumers will not inherit","advisory","Cargo.toml",57,59
20,"2026-08-16-21-m14-pre-release","","error-handling","unbounded-compose-recursion-stack-overflow","Recursive composer aborts the process on deeply nested input when depth limits are disabled","significant","crates/yamalgam-compose/src/lib.rs",497,511
20,"2026-08-16-21-m14-pre-release","","error-handling","unbounded-compose-recursion-stack-overflow","Recursive composer aborts the process on deeply nested input when depth limits are disabled","significant","crates/yamalgam-core/src/loader.rs",299,312
20,"2026-08-16-21-m14-pre-release","","error-handling","unbounded-compose-recursion-stack-overflow","Recursive composer aborts the process on deeply nested input when depth limits are disabled","significant","crates/yamalgam-compose/src/lib.rs",934,939
20,"2026-08-16-21-m14-pre-release","","error-handling","scanner-directive-error-bypasses-terminal-state","Directive scan error returns without setting State::Done, leaving the token stream live after a fatal error","significant","crates/yamalgam-scanner/src/scanner.rs",3008,3022
20,"2026-08-16-21-m14-pre-release","","error-handling","scanner-directive-error-bypasses-terminal-state","Directive scan error returns without setting State::Done, leaving the token stream live after a fatal error","significant","crates/yamalgam-scanner/src/scanner.rs",2909,2915
20,"2026-08-16-21-m14-pre-release","","error-handling","quadratic-simple-key-purge-dos","Simple-key purge is linear per token, making scan time quadratic in nesting depth","moderate","crates/yamalgam-scanner/src/scanner.rs",739,746
20,"2026-08-16-21-m14-pre-release","","error-handling","quadratic-simple-key-purge-dos","Simple-key purge is linear per token, making scan time quadratic in nesting depth","moderate","crates/yamalgam-scanner/src/scanner.rs",2894,2899
20,"2026-08-16-21-m14-pre-release","","error-handling","quadratic-simple-key-purge-dos","Simple-key purge is linear per token, making scan time quadratic in nesting depth","moderate","crates/yamalgam-scanner/src/scanner.rs",2925,2926
20,"2026-08-16-21-m14-pre-release","","error-handling","bare-unreachable-in-file-retriever-walk","Sole message-less panic macro in the workspace sits in the filesystem walk","note","crates/yamalgam-resolve/src/retriever/file.rs",296,303
20,"2026-08-16-21-m14-pre-release","","concurrency","non-preemptible-serialized-http-retrieval","HTTP retrieval blocks uncancellably on a single serialized worker, defeating the request-deadline architecture","significant","crates/yamalgam-resolve/src/retriever/http.rs",160,178
20,"2026-08-16-21-m14-pre-release","","concurrency","non-preemptible-serialized-http-retrieval","HTTP retrieval blocks uncancellably on a single serialized worker, defeating the request-deadline architecture","significant","crates/yamalgam-resolve/src/retriever/http.rs",206,226
20,"2026-08-16-21-m14-pre-release","","concurrency","non-preemptible-serialized-http-retrieval","HTTP retrieval blocks uncancellably on a single serialized worker, defeating the request-deadline architecture","significant","crates/yamalgam-schema/src/retrieval.rs",2213,2218
20,"2026-08-16-21-m14-pre-release","","concurrency","displaced-request-id-never-answered","A displaced in-flight request ID is cancelled but never receives a JSON-RPC response","moderate","crates/yamalgam-lsp/src/server.rs",1112,1123
20,"2026-08-16-21-m14-pre-release","","concurrency","displaced-request-id-never-answered","A displaced in-flight request ID is cancelled but never receives a JSON-RPC response","moderate","crates/yamalgam-lsp/src/server.rs",1215,1217
20,"2026-08-16-21-m14-pre-release","","concurrency","displaced-request-id-never-answered","A displaced in-flight request ID is cancelled but never receives a JSON-RPC response","moderate","crates/yamalgam-lsp/src/server.rs",1282,1292
20,"2026-08-16-21-m14-pre-release","","concurrency","undocumented-nested-lock-order-in-source-snapshot","RequestSourceSnapshot nests two mutexes with the ordering held only by implicit temporary-drop timing","advisory","crates/yamalgam-lsp/src/server.rs",498,521
20,"2026-08-16-21-m14-pre-release","","api-design","resolver-required-method-never-called-forces-per-event-config-clone","Resolver's required method is the one the framework never calls, splitting policy enforcement and forcing a per-event LoaderConfig clone","significant","crates/yamalgam-parser/src/resolve.rs",288,305
20,"2026-08-16-21-m14-pre-release","","api-design","resolver-required-method-never-called-forces-per-event-config-clone","Resolver's required method is the one the framework never calls, splitting policy enforcement and forcing a per-event LoaderConfig clone","significant","crates/yamalgam-parser/src/resolve.rs",316,334
20,"2026-08-16-21-m14-pre-release","","api-design","resolver-required-method-never-called-forces-per-event-config-clone","Resolver's required method is the one the framework never calls, splitting policy enforcement and forcing a per-event LoaderConfig clone","significant","crates/yamalgam-parser/src/resolve.rs",401,404
20,"2026-08-16-21-m14-pre-release","","api-design","resolver-required-method-never-called-forces-per-event-config-clone","Resolver's required method is the one the framework never calls, splitting policy enforcement and forcing a per-event LoaderConfig clone","significant","crates/yamalgam-resolve/src/builtin.rs",108,121
20,"2026-08-16-21-m14-pre-release","","api-design","combinatorial-entry-point-explosion","Forty-one free functions and constructors encode the same three orthogonal parse options instead of one builder","significant","crates/yamalgam-cst/src/lib.rs",788,814
20,"2026-08-16-21-m14-pre-release","","api-design","combinatorial-entry-point-explosion","Forty-one free functions and constructors encode the same three orthogonal parse options instead of one builder","significant","crates/yamalgam-compose/src/lib.rs",916,939
20,"2026-08-16-21-m14-pre-release","","api-design","resource-limits-missing-copy-derive","ResourceLimits is all-Copy fields but derives only Clone, forcing RefCell and per-value clones in the query hot path","moderate","crates/yamalgam-core/src/loader.rs",260,280
20,"2026-08-16-21-m14-pre-release","","api-design","resource-limits-missing-copy-derive","ResourceLimits is all-Copy fields but derives only Clone, forcing RefCell and per-value clones in the query hot path","moderate","crates/yamalgam-core/src/loader.rs",463,475
20,"2026-08-16-21-m14-pre-release","","api-design","resource-limits-missing-copy-derive","ResourceLimits is all-Copy fields but derives only Clone, forcing RefCell and per-value clones in the query hot path","moderate","crates/yamalgam-query/src/runtime_limits.rs",19,24
20,"2026-08-16-21-m14-pre-release","","api-design","resource-limits-missing-copy-derive","ResourceLimits is all-Copy fields but derives only Clone, forcing RefCell and per-value clones in the query hot path","moderate","crates/yamalgam-query/src/runtime_limits.rs",41,43
20,"2026-08-16-21-m14-pre-release","","api-design","resource-limits-missing-copy-derive","ResourceLimits is all-Copy fields but derives only Clone, forcing RefCell and per-value clones in the query hot path","moderate","crates/yamalgam-query/src/value.rs",1029,1039
20,"2026-08-16-21-m14-pre-release","","api-design","discovery-result-deref-leaks-representation","DiscoveryResult implements Deref to a slice of one field, making .len() silently mean resources rather than visited","moderate","crates/yamalgam-resolve/src/retriever/mod.rs",95,123
20,"2026-08-16-21-m14-pre-release","","api-design","server-derefmut-hides-copy-on-write-clone","Server's DerefMut silently deep-clones the whole ServerSnapshot on any mutable field access","moderate","crates/yamalgam-lsp/src/server.rs",611,623
20,"2026-08-16-21-m14-pre-release","","api-design","server-derefmut-hides-copy-on-write-clone","Server's DerefMut silently deep-clones the whole ServerSnapshot on any mutable field access","moderate","crates/yamalgam-lsp/src/server.rs",596,609
20,"2026-08-16-21-m14-pre-release","","api-design","config-structs-lack-non-exhaustive","Every public error enum is #[non_exhaustive] but no config struct or data enum is, making any added limit or event variant a breaking change","moderate","crates/yamalgam-core/src/loader.rs",164,167
20,"2026-08-16-21-m14-pre-release","","api-design","config-structs-lack-non-exhaustive","Every public error enum is #[non_exhaustive] but no config struct or data enum is, making any added limit or event variant a breaking change","moderate","crates/yamalgam-core/src/loader.rs",40,50
20,"2026-08-16-21-m14-pre-release","","api-design","config-structs-lack-non-exhaustive","Every public error enum is #[non_exhaustive] but no config struct or data enum is, making any added limit or event variant a breaking change","moderate","crates/yamalgam-parser/src/event.rs",22,26
20,"2026-08-16-21-m14-pre-release","","api-design","policy-structs-missing-derivable-default","IncludePolicy, FilePolicy, RefPolicy, and ResourceLimits omit a Default that derive would produce exactly","advisory","crates/yamalgam-core/src/loader.rs",604,626
20,"2026-08-16-21-m14-pre-release","","supply-chain","http-network-stack-enabled-by-default","`http` is a default feature in five crates, linking tokio/hyper/rustls/ring into every yg build","significant","crates/yamalgam/Cargo.toml",27,34
20,"2026-08-16-21-m14-pre-release","","supply-chain","http-network-stack-enabled-by-default","`http` is a default feature in five crates, linking tokio/hyper/rustls/ring into every yg build","significant","crates/yamalgam-resolve/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","supply-chain","http-network-stack-enabled-by-default","`http` is a default feature in five crates, linking tokio/hyper/rustls/ring into every yg build","significant","crates/yamalgam-query/Cargo.toml",16,18
20,"2026-08-16-21-m14-pre-release","","supply-chain","http-network-stack-enabled-by-default","`http` is a default feature in five crates, linking tokio/hyper/rustls/ring into every yg build","significant","crates/yamalgam-schema/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","supply-chain","http-network-stack-enabled-by-default","`http` is a default feature in five crates, linking tokio/hyper/rustls/ring into every yg build","significant","crates/yamalgam-lsp/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","supply-chain","schema-validation-not-feature-gated","jsonschema and its regex stack ship unconditionally, dominating the yg binary","significant","crates/yamalgam/Cargo.toml",65,70
20,"2026-08-16-21-m14-pre-release","","supply-chain","schema-validation-not-feature-gated","jsonschema and its regex stack ship unconditionally, dominating the yg binary","significant","crates/yamalgam-schema/Cargo.toml",16,19
20,"2026-08-16-21-m14-pre-release","","supply-chain","tokio-runtime-for-blocking-http-fetch","A private tokio runtime is spun up to serve a fully synchronous HTTP fetch","moderate","crates/yamalgam-resolve/src/retriever/http.rs",55,68
20,"2026-08-16-21-m14-pre-release","","supply-chain","tokio-runtime-for-blocking-http-fetch","A private tokio runtime is spun up to serve a fully synchronous HTTP fetch","moderate","crates/yamalgam-resolve/Cargo.toml",20,23
20,"2026-08-16-21-m14-pre-release","","supply-chain","second-yaml-parser-shipped-for-config","A YAML tool links a competing YAML parser to read its own config file","moderate","crates/yamalgam/Cargo.toml",71,73
20,"2026-08-16-21-m14-pre-release","","supply-chain","encoding-rs-for-two-utf16-constants","encoding_rs is linked whole to reference two UTF-16 constants","moderate","crates/yamalgam-scanner/src/input.rs",65,77
20,"2026-08-16-21-m14-pre-release","","supply-chain","encoding-rs-for-two-utf16-constants","encoding_rs is linked whole to reference two UTF-16 constants","moderate","crates/yamalgam-scanner/Cargo.toml",12,12
20,"2026-08-16-21-m14-pre-release","","supply-chain","jsonschema-exact-version-pin","Exact `=0.49.8` pin blocks patch updates while its own siblings float to 0.49.9","moderate","crates/yamalgam-schema/Cargo.toml",16,19
20,"2026-08-16-21-m14-pre-release","","supply-chain","jsonschema-exact-version-pin","Exact `=0.49.8` pin blocks patch updates while its own siblings float to 0.49.9","moderate","crates/yamalgam-schema/Cargo.toml",30,30
20,"2026-08-16-21-m14-pre-release","","supply-chain","no-workspace-dependency-table","No `[workspace.dependencies]` — shared externals are redeclared in every crate","moderate","Cargo.toml",1,5
20,"2026-08-16-21-m14-pre-release","","supply-chain","no-workspace-dependency-table","No `[workspace.dependencies]` — shared externals are redeclared in every crate","moderate","Cargo.toml",21,30
20,"2026-08-16-21-m14-pre-release","","supply-chain","base64-major-version-lag","base64 held at 0.22 in two crates while the tree already carries 0.23","advisory","crates/yamalgam-emit/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","supply-chain","base64-major-version-lag","base64 held at 0.22 in two crates while the tree already carries 0.23","advisory","crates/yamalgam-serde/Cargo.toml",16,16
20,"2026-08-16-21-m14-pre-release","","supply-chain","deny-policy-preapproves-openssl-license","License allow-list pre-approves OpenSSL for a dependency that is not in the tree","advisory",".config/deny.toml",31,32
20,"2026-08-16-21-m14-pre-release","","supply-chain","deny-policy-preapproves-openssl-license","License allow-list pre-approves OpenSSL for a dependency that is not in the tree","advisory",".config/deny.toml",51,52
20,"2026-08-16-21-m14-pre-release","","supply-chain","duplicate-version-gate-never-fails","cargo-deny's duplicate and wildcard checks are set to never fail CI","advisory",".config/deny.toml",67,79
20,"2026-08-16-21-m14-pre-release","","supply-chain","libyaml-safer-missing-license-field","Benchmark peer libyaml-safer declares no license","note","crates/yamalgam-bench/Cargo.toml",23,23
20,"2026-08-16-21-m14-pre-release","","feature-completeness","facade-omits-core-emit-serde-namespaces","Facade re-exports 8 sibling crates as namespaces but leaves yamalgam-core, -emit, and -serde as partial item lists","significant","crates/yamalgam/src/lib.rs",60,87
20,"2026-08-16-21-m14-pre-release","","feature-completeness","library-cannot-select-tag-resolution-schema","Schema-aware scalar resolution is reachable from the CLI but has no path through the library facade","significant","crates/yamalgam-core/src/loader.rs",152,157
20,"2026-08-16-21-m14-pre-release","","feature-completeness","hollow-http-default-in-forwarding-crates","Three crates default-enable an `http` feature that gates no code, pulling a TLS stack into a server documented as network-free","significant","crates/yamalgam-lsp/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","feature-completeness","hollow-http-default-in-forwarding-crates","Three crates default-enable an `http` feature that gates no code, pulling a TLS stack into a server documented as network-free","significant","crates/yamalgam-query/Cargo.toml",16,18
20,"2026-08-16-21-m14-pre-release","","feature-completeness","hollow-http-default-in-forwarding-crates","Three crates default-enable an `http` feature that gates no code, pulling a TLS stack into a server documented as network-free","significant","crates/yamalgam-schema/Cargo.toml",12,14
20,"2026-08-16-21-m14-pre-release","","feature-completeness","from-reader-cannot-tighten-loader-config","The reader deserialization path can only loosen resource limits, never tighten them","significant","crates/yamalgam-serde/src/lib.rs",135,141
20,"2026-08-16-21-m14-pre-release","","feature-completeness","http-feature-undocumented","The default `http` feature that controls all network retrieval is documented nowhere","advisory","crates/yamalgam/Cargo.toml",27,35
20,"2026-08-16-21-m14-pre-release","","feature-completeness","missing-debug-on-public-entry-points","32 public types lack Debug, including Parser, Scanner, Emitter, Serializer, and Deserializer","moderate","crates/yamalgam-parser/src/parser.rs",74,77
20,"2026-08-16-21-m14-pre-release","","feature-completeness","no-docsrs-metadata","No docs.rs metadata, so the documented yamalgam::lsp namespace will be absent from published docs","moderate","crates/yamalgam/src/lib.rs",11,15
20,"2026-08-16-21-m14-pre-release","","feature-completeness","validate-report-yaml-only-under-text-format","`yg validate` defaults to JSON and offers its YAML report only under the format name `text`","note","README.md",79,82
21,"2026-08-17-07-pre-release-m14","","round-trip-editing","layout-range-overlap","parse_tracked_with_config rejects valid YAML when comments sit at nesting boundaries","significant","crates/yamalgam-cst/src/layout.rs",132,134
21,"2026-08-17-07-pre-release-m14","","round-trip-editing","layout-range-overlap","parse_tracked_with_config rejects valid YAML when comments sit at nesting boundaries","significant","crates/yamalgam-query/src/build.rs",102,103
21,"2026-08-17-07-pre-release-m14","","round-trip-editing","planner-deletes-comments","Splice planner deletes unchanged comments and emits whitespace-only junk lines","significant","crates/yamalgam-query/src/edit.rs",410,415
21,"2026-08-17-07-pre-release-m14","","round-trip-editing","comment-ownership-mismatch","Trailing-comment ownership rule does not hold inside nested blocks","moderate","docs/round-trip-editing.md",88,88
21,"2026-08-17-07-pre-release-m14","","emitter-api-completeness","scalar-types-unreachable","ScalarStyle and Chomp types are unnameable from the documented import path","moderate","crates/yamalgam-emit/src/event.rs",159,170
21,"2026-08-17-07-pre-release-m14","","emitter-api-completeness","scalar-types-unreachable","ScalarStyle and Chomp types are unnameable from the documented import path","moderate","crates/yamalgam-emit/src/lib.rs",28,31
21,"2026-08-17-07-pre-release-m14","","emitter-api-completeness","event-no-parse-back-bridge","Event tier has no parse-back bridge — Event and EmitEvent are incompatible types","moderate","crates/yamalgam-emit/src/emitter.rs",394,394
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-doc-schema-paths-incoherent","Every editor snippet in LSP docs uses an unresolvable schema path","significant","docs/yg/language-server.md",33,34
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-doc-schema-paths-incoherent","Every editor snippet in LSP docs uses an unresolvable schema path","significant","crates/yamalgam-lsp/src/document.rs",222,222
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-missing-root-silences-features","Missing project root silently disables schema validation and go-to-definition","moderate","crates/yamalgam-lsp/src/server.rs",1576,1583
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-type-aware-completion-not-implemented","Documentation claims 'type-aware completion' but completion ignores schema types","advisory","docs/yg/language-server.md",168,168
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-type-aware-completion-not-implemented","Documentation claims 'type-aware completion' but completion ignores schema types","advisory","crates/yamalgam-lsp/src/completion.rs",57,78
21,"2026-08-17-07-pre-release-m14","","lsp-documentation-contract","lsp-schema-uri-bare-path","Diagnostic data.schemaUri is a bare filesystem path for local schemas","advisory","crates/yamalgam-lsp/src/diagnostics.rs",1599,1601
21,"2026-08-17-07-pre-release-m14","","supply-chain-posture","transitive-base64-duplicate","Two versions of base64 in the dependency tree","note","Cargo.lock",1,1
22,"2026-08-17-11-pre-release-m14","","input-boundary","u32-to-i32-column-cast","u32 column cast to i32 silently corrupts token stream on long lines","significant","crates/yamalgam-scanner/src/scanner.rs",3015,3022
22,"2026-08-17-11-pre-release-m14","","input-boundary","u32-column-counter-overflow","Unguarded u32 column counter wraps on lines exceeding 4 billion characters","moderate","crates/yamalgam-scanner/src/reader.rs",125,127
22,"2026-08-17-11-pre-release-m14","","input-boundary","unbounded-cst-build-recursion","CST build_node recurses without depth limit, enabling stack overflow on deep nesting","significant","crates/yamalgam-cst/src/syntax.rs",177,184
22,"2026-08-17-11-pre-release-m14","","input-boundary","depth-guards-bypassable","ResourceLimits::unchecked() disables all depth guards and is public API","moderate","crates/yamalgam-core/src/loader.rs",315,329
22,"2026-08-17-11-pre-release-m14","","error-fidelity","alias-cycle-swallowed","Schema alias cycle silently swallowed, causing stale validator cache","significant","crates/yamalgam-schema/src/retrieval.rs",2031,2036
22,"2026-08-17-11-pre-release-m14","","error-fidelity","tag-decode-silent-fallback","Invalid UTF-8 in percent-decoded tag silently yields the raw undecoded tag","significant","crates/yamalgam-scanner/src/scanner.rs",3350,3367
22,"2026-08-17-11-pre-release-m14","","error-fidelity","glob-error-detail-lost","Glob compilation error discards the reason, keeping only the pattern text","advisory","crates/yamalgam-resolve/src/retriever/file.rs",586,599
22,"2026-08-17-11-pre-release-m14","","error-fidelity","io-error-context-lost","std::path::absolute I/O errors mapped to InvalidBase, losing the OS error","advisory","crates/yamalgam-schema/src/retrieval.rs",2641,2645
22,"2026-08-17-11-pre-release-m14","","error-fidelity","io-error-context-lost","std::path::absolute I/O errors mapped to InvalidBase, losing the OS error","advisory","crates/yamalgam-schema/src/selection.rs",618,622
22,"2026-08-17-11-pre-release-m14","","error-fidelity","utf16-decode-error-loses-surrogate","UTF-16 decode error drops the unpaired surrogate value from the diagnostic","note","crates/yamalgam-scanner/src/input.rs",79,81
22,"2026-08-17-11-pre-release-m14","","pre-release-hygiene","fetch-update-deprecated","fetch_update renamed to try_update — 2 call sites using deprecated name","advisory","crates/yamalgam-query/src/engine.rs",142,145
22,"2026-08-17-11-pre-release-m14","","pre-release-hygiene","fetch-update-deprecated","fetch_update renamed to try_update — 2 call sites using deprecated name","advisory","crates/yamalgam-query/src/source.rs",205,208
22,"2026-08-17-11-pre-release-m14","","pre-release-hygiene","missing-const-fn-clippy","Clippy missing_const_for_fn lint on query command helper","note","crates/yamalgam/src/commands/query.rs",2103,2103
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-panic-payload-forget","Panic containment leaks a payload without documenting the invariant","advisory","crates/yamalgam-lsp/src/server.rs",1367,1371
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-cst/src/lib.rs",1049,1049
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-compose/src/lib.rs",2050,2050
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-compose/src/lib.rs",2061,2061
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-compose/src/lib.rs",2070,2070
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-compose/src/lib.rs",2082,2082
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-compose/src/lib.rs",2119,2119
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-resolve/tests/document.rs",249,249
23,"2026-08-17-14-full-repo","","unsafe-code","undocumented-deep-fixture-forgets","Deep-tree tests suppress Drop without accounting for leaked fixtures","note","crates/yamalgam-query/tests/validation.rs",290,290
23,"2026-08-17-14-full-repo","","memory-management","bound-variable-vectors-lack-known-capacity","Bound-variable vectors reallocate despite an exact argument count","note","crates/yamalgam/src/commands/query.rs",1071,1091
23,"2026-08-17-14-full-repo","","memory-management","query-sequence-capacity-hints-discarded","Query sequence construction discards iterator capacity hints","advisory","crates/yamalgam-query/src/value.rs",1168,1185
23,"2026-08-17-14-full-repo","","ownership-and-borrowing","lsp-change-batch-clones-all-document-slots","Every LSP change clones the complete document-slot table","moderate","crates/yamalgam-lsp/src/document.rs",123,134
23,"2026-08-17-14-full-repo","","ownership-and-borrowing","schema-navigation-deep-clones-located-documents","Schema graph assembly deep-clones every located document","moderate","crates/yamalgam-schema/src/retrieval.rs",1620,1632
23,"2026-08-17-14-full-repo","","ownership-and-borrowing","resolution-handle-exposes-refcell-borrow-panics","Public resolution handles expose runtime borrow panics","moderate","crates/yamalgam-query/src/resolution.rs",53,54
23,"2026-08-17-14-full-repo","","ownership-and-borrowing","schema-compile-consumes-read-only-options","Schema compilation consumes options it only reads","advisory","crates/yamalgam-schema/src/schema.rs",132,149
23,"2026-08-17-14-full-repo","","ownership-and-borrowing","schema-dependency-lookup-deep-clones-graphs","Schema dependency lookup deep-clones each retained graph","moderate","crates/yamalgam-lsp/src/diagnostics.rs",1305,1318
23,"2026-08-17-14-full-repo","","error-handling","config-discovery-discards-filesystem-errors","Project configuration discovery converts filesystem failures into missing configuration","moderate","crates/yamalgam/src/config.rs",208,229
23,"2026-08-17-14-full-repo","","error-handling","scratch-allocation-error-loses-typed-variant","Serde serialization downgrades scratch-allocation failures to untyped errors","moderate","crates/yamalgam-serde/src/ser.rs",36,58
23,"2026-08-17-14-full-repo","","concurrency","unbounded-lsp-request-queue","The LSP worker queue has no backpressure","moderate","crates/yamalgam-lsp/src/server.rs",1242,1267
23,"2026-08-17-14-full-repo","","concurrency","cancelled-http-fetches-accumulate-threads","Cancelled HTTP fetches leave request-scoped OS threads running","moderate","crates/yamalgam-resolve/src/retriever/http.rs",124,147
23,"2026-08-17-14-full-repo","","dependency-fitness","librebar-cli-feature-compiles-unused-generators","Librebar's bundled CLI feature compiles generators that yg does not use","advisory","crates/yamalgam/Cargo.toml",78,78
23,"2026-08-17-14-full-repo","","completeness","default-build-rejects-shipped-config-template","The default build rejects the shipped configuration templates","moderate","crates/yamalgam/src/config.rs",86,102
23,"2026-08-17-14-full-repo","","completeness","scanner-facade-omits-primary-entry-point","The scanner facade omits its primary scanner and error types","advisory","crates/yamalgam-scanner/src/lib.rs",10,24
23,"2026-08-17-14-full-repo","","completeness","getting-started-promises-unsupported-http-includes","Getting started presents remote includes as an HTTP capability","advisory","docs/yg/README.md",9,11
23,"2026-08-17-14-full-repo","","performance","splice-origin-index-uses-siphash-for-internal-ids","Splice reconciliation SipHashes internal source identities","advisory","crates/yamalgam-query/src/edit.rs",1710,1748
24,"2026-08-17-18-m14-pre-release","","utf16-position-api","utf16-position-uses-raw-tuples","UTF-16 positions are not type-distinguished","moderate","crates/yamalgam-cst/src/incremental.rs",270,287
24,"2026-08-17-18-m14-pre-release","","lsp-definition-lookup","lsp-definition-per-line-rope-materialization","Definition lookup allocates one String per source line","moderate","crates/yamalgam-lsp/src/definition.rs",457,521
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","disabled-resolution-deep-clones-root-document","Disabled resolution still deep-clones every root document","moderate","crates/yamalgam-query/src/runtime_resolution.rs",37,46
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","disabled-resolution-deep-clones-root-document","Disabled resolution still deep-clones every root document","moderate","crates/yamalgam-query/src/runtime_resolution.rs",67,79
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","disabled-resolution-deep-clones-root-document","Disabled resolution still deep-clones every root document","moderate","crates/yamalgam-core/src/loader.rs",556,568
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","disabled-resolution-deep-clones-root-document","Disabled resolution still deep-clones every root document","moderate","crates/yamalgam-core/src/loader.rs",634,638
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","session-query-resolver-duplicates-loader-config","Each query resolver retains two independent loader configurations","advisory","crates/yamalgam-query/src/runtime_resolution.rs",19,33
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","session-query-resolver-duplicates-loader-config","Each query resolver retains two independent loader configurations","advisory","crates/yamalgam-query/src/resolution.rs",285,289
25,"2026-08-17-20-m14-pre-release","","resolution-ownership","session-query-resolver-duplicates-loader-config","Each query resolver retains two independent loader configurations","advisory","crates/yamalgam-query/src/resolution.rs",366,370
